year,rank_share,journal_key,full_title,gwas_hits,total_articles,fraction_gwas
2010,462,Reprod Biol Endocrinol,Reproductive biology and endocrinology : RB&E,1,156,0.006410
2010,463,J Rheumatol,The Journal of rheumatology,3,470,0.006383
2010,464,Br J Haematol,British journal of haematology,3,473,0.006342
2010,465,J Dermatol Sci,Journal of dermatological science,1,158,0.006329
2010,466,Nervenarzt,Der Nervenarzt,1,158,0.006329
2010,467,BMC Neurosci,BMC neuroscience,1,159,0.006289
2010,468,Cell Res,Cell research,1,159,0.006289
2010,469,ISME J,The ISME journal,1,159,0.006289
2010,470,Psychiatr Danub,Psychiatria Danubina,1,159,0.006289
2010,471,Mol Cancer,Molecular cancer,2,319,0.006270
2010,472,Eur J Clin Pharmacol,European journal of clinical pharmacology,1,162,0.006173
2010,473,Pediatr Allergy Immunol,Pediatric allergy and immunology : official publication of the European Society of Pediatric Allergy and Immunology,1,164,0.006098
2010,474,Qual Life Res,"Quality of life research : an international journal of quality of life aspects of treatment, care and rehabilitation",1,164,0.006098
2010,475,Mol Cell Endocrinol,Molecular and cellular endocrinology,2,329,0.006079
2010,476,Cardiology,Cardiology,1,165,0.006061
2010,477,Cell Mol Neurobiol,Cellular and molecular neurobiology,1,165,0.006061
2010,478,Nihon Shokakibyo Gakkai Zasshi,Nihon Shokakibyo Gakkai zasshi = The Japanese journal of gastro-enterology,1,165,0.006061
2010,479,Pediatr Nephrol,"Pediatric nephrology (Berlin, Germany)",2,333,0.006006
2010,480,Clin J Am Soc Nephrol,Clinical journal of the American Society of Nephrology : CJASN,2,338,0.005917
2010,481,Int J Immunopathol Pharmacol,International journal of immunopathology and pharmacology,1,169,0.005917
2010,482,J Am Coll Cardiol,Journal of the American College of Cardiology,5,849,0.005889
2010,483,Clin Chem,Clinical chemistry,2,340,0.005882
2010,484,Expert Rev Neurother,Expert review of neurotherapeutics,1,170,0.005882
2010,485,Nat Protoc,Nature protocols,1,170,0.005882
2010,486,Bull Cancer,Bulletin du cancer,1,173,0.005780
2010,487,J Proteomics,Journal of proteomics,1,173,0.005780
2010,488,JAMA,JAMA,6,1041,0.005764
2010,489,Int J Oncol,International journal of oncology,2,348,0.005747
2010,490,Nat Rev Cardiol,Nature reviews. Cardiology,1,174,0.005747
2010,491,Bundesgesundheitsblatt Gesundheitsforschung Gesundheitsschutz,"Bundesgesundheitsblatt, Gesundheitsforschung, Gesundheitsschutz",1,175,0.005714
2010,492,J Biochem,Journal of biochemistry,1,175,0.005714
2010,493,Epidemiology,"Epidemiology (Cambridge, Mass.)",1,176,0.005682
2010,494,Aust N Z J Psychiatry,The Australian and New Zealand journal of psychiatry,1,177,0.005650
2010,495,Clin Calcium,Clinical calcium,1,178,0.005618
2010,496,Kardiologiia,Kardiologiia,1,178,0.005618
2010,497,Cytokine,Cytokine,1,179,0.005587
2010,498,Exp Biol Med (Maywood),"Experimental biology and medicine (Maywood, N.J.)",1,179,0.005587
2010,499,J Gerontol A Biol Sci Med Sci,"The journals of gerontology. Series A, Biological sciences and medical sciences",1,179,0.005587
2010,500,Parasitology,Parasitology,1,180,0.005556
2010,501,Microbiology (Reading),"Microbiology (Reading, England)",2,362,0.005525
2010,502,J Pharm Pharmacol,The Journal of pharmacy and pharmacology,1,181,0.005525
2010,503,Respirology,"Respirology (Carlton, Vic.)",1,181,0.005525
2010,504,J Med Ethics,Journal of medical ethics,1,185,0.005405
2010,505,Radiat Res,Radiation research,1,188,0.005319
2010,506,Zhonghua Yan Ke Za Zhi,[Zhonghua yan ke za zhi] Chinese journal of ophthalmology,1,188,0.005319
2010,507,Cancer Prev Res (Phila),"Cancer prevention research (Philadelphia, Pa.)",1,189,0.005291
2010,508,Nat Cell Biol,Nature cell biology,1,189,0.005291
2010,509,Nat Rev Clin Oncol,Nature reviews. Clinical oncology,1,189,0.005291
2010,510,Expert Rev Anticancer Ther,Expert review of anticancer therapy,1,191,0.005236
2010,511,Wei Sheng Yan Jiu,Wei sheng yan jiu = Journal of hygiene research,1,192,0.005208
2010,512,Vnitr Lek,Vnitrni lekarstvi,1,193,0.005181
2010,513,Immunity,Immunity,1,194,0.005155
2010,514,J Endocrinol Invest,Journal of endocrinological investigation,1,194,0.005155
2010,515,Neuroimage,NeuroImage,5,985,0.005076
2010,516,Spine J,The spine journal : official journal of the North American Spine Society,1,197,0.005076
2010,517,Clin Neurol Neurosurg,Clinical neurology and neurosurgery,1,198,0.005051
2010,518,Transpl Int,Transplant international : official journal of the European Society for Organ Transplantation,1,198,0.005051
2010,519,Duodecim,Duodecim; laaketieteellinen aikakauskirja,1,199,0.005025
2010,520,Pediatr Crit Care Med,Pediatric critical care medicine : a journal of the Society of Critical Care Medicine and the World Federation of Pediatric Intensive and Critical Care Societies,1,200,0.005000
2010,521,J Affect Disord,Journal of affective disorders,2,404,0.004950
2010,522,Curr Pharm Des,Current pharmaceutical design,2,407,0.004914
2010,523,Diabetes Care,Diabetes care,3,622,0.004823
2010,524,Chaos,"Chaos (Woodbury, N.Y.)",1,208,0.004808
2010,525,J Insect Sci,Journal of insect science (Online),1,209,0.004785
2010,526,Maturitas,Maturitas,1,209,0.004785
2010,527,Biotechnol Prog,Biotechnology progress,1,210,0.004762
2010,528,Eur J Heart Fail,European journal of heart failure,1,213,0.004695
2010,529,Biochem Biophys Res Commun,Biochemical and biophysical research communications,9,1929,0.004666
2010,530,Science,"Science (New York, N.Y.)",10,2162,0.004625
2010,531,J Thorac Oncol,Journal of thoracic oncology : official publication of the International Association for the Study of Lung Cancer,2,434,0.004608
2010,532,Pediatr Surg Int,Pediatric surgery international,1,219,0.004566
2010,533,Toxicology,Toxicology,1,219,0.004566
2010,534,J Clin Gastroenterol,Journal of clinical gastroenterology,1,220,0.004545
2010,535,Mol Cell Proteomics,Molecular & cellular proteomics : MCP,1,220,0.004545
2010,536,Circ J,Circulation journal : official journal of the Japanese Circulation Society,2,447,0.004474
2010,537,Chem Biodivers,Chemistry & biodiversity,1,224,0.004464
2010,538,Neurol Sci,Neurological sciences : official journal of the Italian Neurological Society and of the Italian Society of Clinical Neurophysiology,1,224,0.004464
2010,539,Virus Res,Virus research,1,224,0.004464
2010,540,Neuropharmacology,Neuropharmacology,1,225,0.004444
2010,541,Clin Exp Immunol,Clinical and experimental immunology,1,226,0.004425
2010,542,Brain Res,Brain research,5,1133,0.004413
2010,543,Ann Hematol,Annals of hematology,1,228,0.004386
2010,544,Arch Pathol Lab Med,Archives of pathology & laboratory medicine,1,229,0.004367
2010,545,ScientificWorldJournal,TheScientificWorldJournal,1,229,0.004367
2010,546,J Clin Neurosci,Journal of clinical neuroscience : official journal of the Neurosurgical Society of Australasia,2,463,0.004320
2010,547,Eur Respir J,The European respiratory journal,2,468,0.004274
2010,548,Haemophilia,Haemophilia : the official journal of the World Federation of Hemophilia,1,234,0.004274
2010,549,Int J Obes (Lond),International journal of obesity (2005),1,235,0.004255
2010,550,Cancer Causes Control,Cancer causes & control : CCC,1,237,0.004219
2010,551,J Biosci Bioeng,Journal of bioscience and bioengineering,1,239,0.004184
2010,552,FASEB J,FASEB journal : official publication of the Federation of American Societies for Experimental Biology,2,483,0.004141
2010,553,Cancer Genet Cytogenet,Cancer genetics and cytogenetics,1,244,0.004098
2010,554,Burns,Burns : journal of the International Society for Burn Injuries,1,248,0.004032
2010,555,Indian J Med Res,The Indian journal of medical research,1,250,0.004000
2010,556,J Exp Med,The Journal of experimental medicine,1,250,0.004000
2010,557,Theor Appl Genet,TAG. Theoretical and applied genetics. Theoretische und angewandte Genetik,1,254,0.003937
2010,558,J Child Neurol,Journal of child neurology,1,258,0.003876
2010,559,Eur J Endocrinol,European journal of endocrinology,1,262,0.003817
2010,560,Thorax,Thorax,1,263,0.003802
2010,561,Cereb Cortex,"Cerebral cortex (New York, N.Y. : 1991)",1,265,0.003774
2010,562,Clin Endocrinol (Oxf),Clinical endocrinology,1,265,0.003774
2010,563,Neurobiol Dis,Neurobiology of disease,1,265,0.003774
2010,564,Chest,Chest,2,545,0.003670
2010,565,Dtsch Arztebl Int,Deutsches Arzteblatt international,1,275,0.003636
2010,566,Ann Oncol,Annals of oncology : official journal of the European Society for Medical Oncology,2,554,0.003610
2010,567,Ultrasound Obstet Gynecol,Ultrasound in obstetrics & gynecology : the official journal of the International Society of Ultrasound in Obstetrics and Gynecology,1,281,0.003559
2010,568,Nat Neurosci,Nature neuroscience,1,282,0.003546
2010,569,Toxicol Appl Pharmacol,Toxicology and applied pharmacology,1,282,0.003546
2010,570,Neurol India,Neurology India,1,283,0.003534
2010,571,Evolution,Evolution; international journal of organic evolution,1,284,0.003521
2010,572,BMC Musculoskelet Disord,BMC musculoskeletal disorders,1,287,0.003484
2010,573,Med Sci Sports Exerc,Medicine and science in sports and exercise,1,287,0.003484
2010,574,Eur J Neurol,European journal of neurology,1,288,0.003472
2010,575,Psychol Sci,Psychological science,1,288,0.003472
2010,576,Curr Med Chem,Current medicinal chemistry,1,289,0.003460
2010,577,Forensic Sci Int,Forensic science international,1,289,0.003460
2010,578,Muscle Nerve,Muscle & nerve,1,294,0.003401
2010,579,Radiother Oncol,Radiotherapy and oncology : journal of the European Society for Therapeutic Radiology and Oncology,1,294,0.003401
2010,580,Biochem Soc Trans,Biochemical Society transactions,1,298,0.003356
2010,581,Dev Med Child Neurol,Developmental medicine and child neurology,1,300,0.003333
2010,582,Cell Mol Life Sci,Cellular and molecular life sciences : CMLS,1,304,0.003289
2010,583,Lakartidningen,Lakartidningen,2,613,0.003263
2010,584,Gut,Gut,1,310,0.003226
2010,585,Dev Dyn,Developmental dynamics : an official publication of the American Association of Anatomists,1,312,0.003205
2010,586,Adv Exp Med Biol,Advances in experimental medicine and biology,3,948,0.003165
2010,587,Rev Esp Cardiol,Revista espanola de cardiologia,1,316,0.003165
2010,588,Aliment Pharmacol Ther,Alimentary pharmacology & therapeutics,1,319,0.003135
2010,589,Am J Ophthalmol,American journal of ophthalmology,1,321,0.003115
2010,590,Toxicol Sci,Toxicological sciences : an official journal of the Society of Toxicology,1,324,0.003086
2010,591,Int J Mol Sci,International journal of molecular sciences,1,337,0.002967
2010,592,Am J Kidney Dis,American journal of kidney diseases : the official journal of the National Kidney Foundation,1,339,0.002950
2010,593,BMC Res Notes,BMC research notes,1,349,0.002865
2010,594,Plant J,The Plant journal : for cell and molecular biology,1,353,0.002833
2010,595,Thromb Haemost,Thrombosis and haemostasis,1,355,0.002817
2010,596,Int J Radiat Oncol Biol Phys,"International journal of radiation oncology, biology, physics",2,714,0.002801
2010,597,J Clin Oncol,Journal of clinical oncology : official journal of the American Society of Clinical Oncology,3,1077,0.002786
2010,598,J Hand Surg Am,The Journal of hand surgery,1,359,0.002786
2010,599,Leuk Lymphoma,Leukemia & lymphoma,1,364,0.002747
2010,600,Asian Pac J Cancer Prev,Asian Pacific journal of cancer prevention : APJCP,1,368,0.002717
2010,601,Cancer Lett,Cancer letters,1,368,0.002717
2010,602,Pain,Pain,1,370,0.002703
2010,603,Nucleic Acids Res,Nucleic acids research,3,1111,0.002700
2010,604,Biochem J,The Biochemical journal,1,371,0.002695
2010,605,EMBO J,The EMBO journal,1,371,0.002695
2010,606,Carbohydr Res,Carbohydrate research,1,375,0.002667
2010,607,Methods Enzymol,Methods in enzymology,1,375,0.002667
2010,608,FEBS Lett,FEBS letters,2,760,0.002632
2010,609,Europace,"Europace : European pacing, arrhythmias, and cardiac electrophysiology : journal of the working groups on cardiac pacing, arrhythmias, and cardiac cellular electrophysiology of the European Society of Cardiology",1,387,0.002584
2010,610,Eur J Cancer,"European journal of cancer (Oxford, England : 1990)",1,388,0.002577
2010,611,Circ Res,Circulation research,1,392,0.002551
2010,612,BMC Evol Biol,BMC evolutionary biology,1,393,0.002545
2010,613,Acta Paediatr,"Acta paediatrica (Oslo, Norway : 1992)",1,394,0.002538
2010,614,Am J Transplant,American journal of transplantation : official journal of the American Society of Transplantation and the American Society of Transplant Surgeons,1,394,0.002538
2010,615,Arch Intern Med,Archives of internal medicine,1,399,0.002506
2010,616,Rheumatology (Oxford),"Rheumatology (Oxford, England)",1,399,0.002506
2010,617,Otolaryngol Head Neck Surg,Otolaryngology--head and neck surgery : official journal of American Academy of Otolaryngology-Head and Neck Surgery,1,401,0.002494
2010,618,Mol Biol Cell,Molecular biology of the cell,1,417,0.002398
2010,619,Development,"Development (Cambridge, England)",1,425,0.002353
2010,620,Thromb Res,Thrombosis research,1,425,0.002353
2010,621,J Thromb Haemost,Journal of thrombosis and haemostasis : JTH,1,430,0.002326
2010,622,Epilepsia,Epilepsia,1,433,0.002309
2010,623,Oncol Rep,Oncology reports,1,436,0.002294
2010,624,J Pharmacol Exp Ther,The Journal of pharmacology and experimental therapeutics,1,440,0.002273
2010,625,Cell Cycle,"Cell cycle (Georgetown, Tex.)",2,887,0.002255
2010,626,Eur J Neurosci,The European journal of neuroscience,1,449,0.002227
2010,627,Neuroscience,Neuroscience,2,903,0.002215
2010,628,Proc Biol Sci,Proceedings. Biological sciences,1,460,0.002174
2010,629,Tidsskr Nor Laegeforen,"Tidsskrift for den Norske laegeforening : tidsskrift for praktisk medicin, ny raekke",1,461,0.002169
2010,630,Dtsch Med Wochenschr,Deutsche medizinische Wochenschrift (1946),1,464,0.002155
2010,631,Mol Ecol,Molecular ecology,1,465,0.002151
2010,632,J Cell Biochem,Journal of cellular biochemistry,1,466,0.002146
2010,633,J Theor Biol,Journal of theoretical biology,1,471,0.002123
2010,634,Crit Care,"Critical care (London, England)",1,477,0.002096
2010,635,Biochim Biophys Acta,Biochimica et biophysica acta,3,1456,0.002060
2010,636,AIDS,"AIDS (London, England)",1,488,0.002049
2010,637,Behav Brain Res,Behavioural brain research,1,493,0.002028
2010,638,J Pediatr,The Journal of pediatrics,1,506,0.001976
2010,639,J Pediatr Surg,Journal of pediatric surgery,1,556,0.001799
2010,640,Fertil Steril,Fertility and sterility,2,1142,0.001751
2010,641,Oncogene,Oncogene,1,607,0.001647
2010,642,J Biol Chem,The Journal of biological chemistry,7,4266,0.001641
2010,643,Ugeskr Laeger,Ugeskrift for laeger,1,613,0.001631
2010,644,Int J Cancer,International journal of cancer,1,615,0.001626
2010,645,J Proteome Res,Journal of proteome research,1,649,0.001541
2010,646,Clin Infect Dis,Clinical infectious diseases : an official publication of the Infectious Diseases Society of America,1,651,0.001536
2010,647,Nephrol Dial Transplant,"Nephrology, dialysis, transplantation : official publication of the European Dialysis and Transplant Association - European Renal Association",1,696,0.001437
2010,648,J Thorac Cardiovasc Surg,The Journal of thoracic and cardiovascular surgery,1,710,0.001408
2010,649,Chin Med J (Engl),Chinese medical journal,1,728,0.001374
2010,650,Anticancer Res,Anticancer research,1,736,0.001359
2010,651,Cancer,Cancer,1,738,0.001355
2010,652,J Mol Biol,Journal of molecular biology,1,785,0.001274
2010,653,J Immunol,"Journal of immunology (Baltimore, Md. : 1950)",2,1652,0.001211
2010,654,Antimicrob Agents Chemother,Antimicrobial agents and chemotherapy,1,848,0.001179
2010,655,Annu Int Conf IEEE Eng Med Biol Soc,Annual International Conference of the IEEE Engineering in Medicine and Biology Society. IEEE Engineering in Medicine and Biology Society. Annual International Conference,2,1704,0.001174
2010,656,World J Gastroenterol,World journal of gastroenterology,1,915,0.001093
2010,657,J Virol,Journal of virology,1,1278,0.000782
2011,1,Genet Epidemiol,Genetic epidemiology,67,113,0.592920
2011,2,Hum Hered,Human heredity,24,55,0.436364
2011,3,Nat Genet,Nature genetics,91,284,0.320423
2011,4,Mol Psychiatry,Molecular psychiatry,41,144,0.284722
2011,5,Ann Hum Genet,Annals of human genetics,18,74,0.243243
2011,6,Am J Med Genet B Neuropsychiatr Genet,"American journal of medical genetics. Part B, Neuropsychiatric genetics : the official publication of the International Society of Psychiatric Genetics",25,113,0.221239
2011,7,Am J Hum Genet,American journal of human genetics,37,172,0.215116
2011,8,Genes Immun,Genes and immunity,17,80,0.212500
2011,9,Hum Genet,Human genetics,28,140,0.200000
2011,10,BMC Genet,BMC genetics,20,104,0.192308
2011,11,Anim Genet,Animal genetics,20,105,0.190476
